"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare Part B premiums","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)"
"20211015","1488597","2","13","1302003","155","25","2","1","1","3","0","1","71.48260211800289","0","14885969723392","0","1488597001","4","2","2","0","0","1","3","1.0142100000000043","0","25461.742050000106","25519.429198227066","15800","4497","0","0","0","1079.52","-7156","0","5236","892","0","1684.1475","1684.1475","0","436.9433017729351","263.3426966292135"
"20211015","1488597","3","13","1302003","68","4","1","5","0","3","0","1","0","0","14885970000000","15800","1488597001","4","2","2","0","0","1","3","1.0142100000000043","0","25461.742050000106","25519.429198227066","15800","4497","0","0","0","1079.52","-7156","0","5236","892","0","1684.1475","1684.1475","0","436.9433017729351","263.3426966292135"
"20211015","1488597","4","13","1302003","69","1","1","5","0","3","0","1","0","0","14885970000000","15800","1488597001","4","2","2","0","0","1","3","1.0142100000000043","0","25461.742050000106","25519.429198227066","15800","4497","0","0","0","1079.52","-7156","0","5236","892","0","1684.1475","1684.1475","0","436.9433017729351","263.3426966292135"
"20211015","1488599","1","41","4100500","32","45","2","1","3","4","0","0","1633.8880484114977","0","14885990000000","58200","1488599001","2","2","0","0","0","0.6534829100484774","1","0.8871040000000023","0","14947.173111784696","44668.03475060515","60000","0","0","0","0","0","4762.5","4762.5","0","2034","2313.1101","1436.47875","1436.47875","0","4785.876399394856","673.1883509833585"
"20211015","1488599","2","41","4100500","37","72","1","1","2","1","0","0","1280","1198.8000000000002","14885989646336","0","1488599001","2","2","0","0","0","0.6534829100484774","1","0.8871040000000023","0","14947.173111784696","44668.03475060515","60000","0","0","0","0","0","4762.5","4762.5","0","2034","2313.1101","1436.47875","1436.47875","0","4785.876399394856","673.1883509833585"
"20211015","1488600","1","4","400126","292","30","2","5","3","1","0","1","1474.7191011235955","0","14886000000000","180","1488600001","3","1","2","0","0","0.8302800578458694","3","1.0117600000000073","1","21089.30841904282","3455.274898876404","180","3676","0","998.9939999999999","0","0","0","0","0","0","-75","0","0","0","1474.7191011235957","2.2737367544323206E-13"
"20211015","1488600","2","4","400126","403","8","2","5","0","1","0","1","0","0","14886000000000","180","1488600001","3","1","2","0","0","0.8302800578458694","3","1.0117600000000073","1","21089.30841904282","3455.274898876404","180","3676","0","998.9939999999999","0","0","0","0","0","0","-75","0","0","0","1474.7191011235957","2.2737367544323206E-13"
"20211015","1488600","3","4","400126","488","6","2","5","0","1","1","1","0","0","14886000000000","180","1488600001","3","1","2","0","0","0.8302800578458694","3","1.0117600000000073","1","21089.30841904282","3455.274898876404","180","3676","0","998.9939999999999","0","0","0","0","0","0","-75","0","0","0","1474.7191011235957","2.2737367544323206E-13"
"20211015","1488601","1","37","3703102","49","34","2","5","3","2","0","1","15.800561797752835","0","14886010000000","6000","1488601001","1","1","0","0","0","0.46346305677196975","1","0.9465760000000002","1","11311.518317713359","2517.261236955056","6000","0","0","0","0","0","-459","0","459","339","-22.950001","660.45","660.45","0","2965.238764044944","2949.4382022471914"
"20211015","1488602","1","21","2101000","44","68","2","2","2","1","0","0","400","0","14886020000000","0","1488602001","1","1","0","0","0","0.46346305677196975","2","0.8488479999999999","0","8418.967340636142","13600","14000","0","0","0","0","0","0","0","0","0","0","0","0","0","400","0"
"20211015","1488603","1","18","1800402","22","68","1","1","2","1","0","0","1900","1198.8000000000002","14886030000000","12760","1488603001","2","2","0","0","0","0.6534829100484774","2","0.9336700000000012","0","13056.9401165742","33635.32572933708","39560","0","0","0","0","0","0","0","0","0","73.290001","0","0","0","5851.384269662922","1699.2134831460676"
"20211015","1488603","2","18","1800402","31","64","2","1","2","1","0","0","1053.370786516854","0","14886029492224","0","1488603001","2","2","0","0","0","0.6534829100484774","2","0.9336700000000012","0","13056.9401165742","33635.32572933708","39560","0","0","0","0","0","0","0","0","0","73.290001","0","0","0","5851.384269662922","1699.2134831460676"
"20211015","1488604","1","6","605500","30","54","1","1","4","1","0","0","900","0","14886040000000","450000","1488604001","2","2","0","0","0","0.6534829100484774","1","1.2313359999999989","0","20747.276926687802","270783.92056732223","450000","0","0","0","0","0","120227.89","106537.68","0","16957","36342.02","3368.295","3368.295","0","2320.874432677761","1170.874432677761"
"20211015","1488604","2","6","605500","34","55","2","1","4","1","0","0","250","0","14886039977984","0","1488604001","2","2","0","0","0","0.6534829100484774","1","1.2313359999999989","0","20747.276926687802","270783.92056732223","450000","0","0","0","0","0","120227.89","106537.68","0","16957","36342.02","3368.295","3368.295","0","2320.874432677761","1170.874432677761"
"20211015","1488605","1","53","5311602","115","41","1","1","3","4","0","0","30.63540090771562","0","14886050000000","0","1488605001","2","2","0","0","0","0.6534829100484774","3","1.1078000000000012","0","18174.22167240653","21245.364599092285","17600","3676","0","0","0","0","0","0","0","0","0","0","0","0","30.63540090771562","0"
"20211015","1488605","2","53","5311602","146","35","2","1","3","4","0","0","0","0","14886050463744","0","1488605001","2","2","0","0","0","0.6534829100484774","3","1.1078000000000012","0","18174.22167240653","21245.364599092285","17600","3676","0","0","0","0","0","0","0","0","0","0","0","0","30.63540090771562","0"
"20211015","1488606","1","26","2602702","305","25","2","1","4","3","0","0","173.60060514372162","0","14886060000000","65400","1488606001","2","2","0","0","0","0.6534829100484774","3","1.0289100000000004","0","16879.976910052166","46476.190646754156","65400","0","0","0","0","0","6015","6015","0","3696","2505.9399","2179.485","2179.485","0","4527.384453245849","666.9860952931379"
"20211015","1488606","2","26","2602702","533","30","1","1","4","3","0","0","3686.797752808989","0","14886059900928","0","1488606001","2","2","0","0","0","0.6534829100484774","3","1.0289100000000004","0","16879.976910052166","46476.190646754156","65400","0","0","0","0","0","6015","6015","0","3696","2505.9399","2179.485","2179.485","0","4527.384453245849","666.9860952931379"
"20211015","1488607","1","34","3400601","85","32","2","5","4","3","0","0","2100","0","14886070000000","80000","1488607001","1","1","0","0","0","0.46346305677196975","3","1.2249099999999984","0","14252.121877715224","55247.3025","80000","0","0","0","0","0","13592.5","13592.5","0","4520","2856.05","1684.1475","1684.1475","0","2100","0"
"20211015","1488609","1","6","607502","34","86","2","2","1","3","0","1","0","0","14886090000000","0","1488609001","1","1","0","0","0","0.46346305677196975","3","1.3400599999999994","1","15591.91976835121","11004","9600","1287","0","0","117","0","0","0","0","0","0","0","0","0","0","0"
"20211015","1488610","1","36","3600904","75","47","1","1","3","1","0","0","210.67415730337098","0","14886100000000","117000","1488610001","2","2","0","0","0","0.6534829100484774","1","0.976311999999999","0","16450.274686071403","81930.26544178891","117000","0","0","0","0","0","13846.86","13846.86","0","5990","6085.27","3368.295","3368.295","0","5779.309558211086","5538"
"20211015","1488610","2","36","3600904","89","47","2","1","3","1","0","0","30.635400907715507","0","14886099746816","0","1488610001","2","2","0","0","0","0.6534829100484774","1","0.976311999999999","0","16450.274686071403","81930.26544178891","117000","0","0","0","0","0","13846.86","13846.86","0","5990","6085.27","3368.295","3368.295","0","5779.309558211086","5538"
"20211015","1488612","1","15","1500306","249","56","2","1","4","3","0","0","250","0","14886120000000","125230","1488612001","4","4","0","0","0","1.2230863395232021","1","1.3260880000000008","0","41819.588317500755","101872.30944954886","154230","0","0","0","0","0","18394.54","18429.66","35.119999","8675","8019.199809999999","6736.59","6736.59","0","10532.36074045114","3318.8350983358546"
"20211015","1488612","2","15","1500306","257","59","1","1","4","3","0","0","5266.85393258427","0","14886119669760","0","1488612001","4","4","0","0","0","1.2230863395232021","1","1.3260880000000008","0","41819.588317500755","101872.30944954886","154230","0","0","0","0","0","18394.54","18429.66","35.119999","8675","8019.199809999999","6736.59","6736.59","0","10532.36074045114","3318.8350983358546"
"20211015","1488612","3","15","1500306","339","28","2","5","4","3","0","0","250","0","14886120000013","13500","1488612001","4","4","0","0","0","1.2230863395232021","1","1.3260880000000008","0","41819.588317500755","101872.30944954886","154230","0","0","0","0","0","18394.54","18429.66","35.119999","8675","8019.199809999999","6736.59","6736.59","0","10532.36074045114","3318.8350983358546"
"20211015","1488612","4","15","1500306","338","26","2","5","4","3","0","0","1446.6717095310134","0","14886120000014","15500","1488612001","4","4","0","0","0","1.2230863395232021","1","1.3260880000000008","0","41819.588317500755","101872.30944954886","154230","0","0","0","0","0","18394.54","18429.66","35.119999","8675","8019.199809999999","6736.59","6736.59","0","10532.36074045114","3318.8350983358546"
"20211015","1488614","1","25","2500302","35","65","2","5","4","1","0","0","224.65960665658076","0","14886140000000","21200","1488614001","1","1","0","0","0","0.46346305677196975","2","1.0285419999999958","0","10201.192093840762","16982.967923433305","21200","0","0","0","0","0","1065","1065","0","0","45.349998","0","0","0","3106.6820785666932","2882.0224719101125"
"20211015","1488615","1","48","4802006","116","45","2","1","4","1","0","0","868.0030257186081","0","14886150000000","157000","1488615001","2","2","0","0","0","0.6534829100484774","2","1.0116580000000013","0","14147.565975615818","114777.10439485627","157000","0","0","0","0","0","26435","26435","0","8871","0","3368.295","3368.295","0","3548.600605143722","2568.2677760968236"
"20211015","1488615","2","48","4802006","98","45","1","1","4","1","0","0","112.32980332829027","0","14886150078464","0","1488615001","2","2","0","0","0","0.6534829100484774","2","1.0116580000000013","0","14147.565975615818","114777.10439485627","157000","0","0","0","0","0","26435","26435","0","8871","0","3368.295","3368.295","0","3548.600605143722","2568.2677760968236"
"20211015","1488616","1","21","2101705","63","51","1","1","3","1","0","0","200","0","14886160000000","19000","1488616001","2","2","0","0","0","0.6534829100484774","1","0.9052480000000009","1","15252.88868621588","12888.984278175558","19000","607","0","0","0","0","-16","0","16","1074","350.73999","1684.1475","1684.1475","0","3625.1282318244403","2950.1282318244403"
"20211015","1488616","2","21","2101705","74","53","2","1","2","1","0","0","474.99999999999994","0","14886159515648","0","1488616001","2","2","0","0","0","0.6534829100484774","1","0.9052480000000009","1","15252.88868621588","12888.984278175558","19000","607","0","0","0","0","-16","0","16","1074","350.73999","1684.1475","1684.1475","0","3625.1282318244403","2950.1282318244403"
"20211015","1488619","1","41","4100600","103","41","1","1","3","1","0","0","51.05900151285914","0","14886190000000","79200","1488619001","4","2","2","0","0","1","1","0.9349839999999985","0","24107.627455999962","41295.8693376375","79200","0","0","0","0","0","4871.1499","6945","0","4153","4763.3799","22199.064230769232","3368.295","18830.76923076923","1917.5366315932615","408.4720121028745"
"20211015","1488619","2","41","4100600","93","41","2","1","3","1","0","0","158.0056179775279","0","14886189924352","0","1488619001","4","2","2","0","0","1","1","0.9349839999999985","0","24107.627455999962","41295.8693376375","79200","0","0","0","0","0","4871.1499","6945","0","4153","4763.3799","22199.064230769232","3368.295","18830.76923076923","1917.5366315932615","408.4720121028745"
"20211015","1488619","3","41","4100600","144","4","1","5","0","1","0","0","0","0","14886190000000","79200","1488619001","4","2","2","0","0","1","1","0.9349839999999985","0","24107.627455999962","41295.8693376375","79200","0","0","0","0","0","4871.1499","6945","0","4153","4763.3799","22199.064230769232","3368.295","18830.76923076923","1917.5366315932615","408.4720121028745"
"20211015","1488619","4","41","4100600","103","16","2","5","0","1","0","0","1300","0","14886190000000","79200","1488619001","4","2","2","0","0","1","1","0.9349839999999985","0","24107.627455999962","41295.8693376375","79200","0","0","0","0","0","4871.1499","6945","0","4153","4763.3799","22199.064230769232","3368.295","18830.76923076923","1917.5366315932615","408.4720121028745"
"20211015","1488620","1","51","5151145","43","60","2","5","3","2","0","0","51.05900151285937","0","14886200000000","13000","1488620001","1","1","0","0","0","0.46346305677196975","3","1.0632100000000004","1","12370.703563205157","9969.333508487141","13000","0","0","0","0","0","251.63","325","73.370003","735","308.82999","1684.1475","1684.1475","0","51.05900151285937","0"
